,osmid,x,y
829,829,-79.3985414,43.8299815
830,830,-79.2711071,43.8319752
831,831,-79.3945121,43.8227113
832,832,-79.2990259,43.8724606
833,833,-79.2975959,43.871658
834,834,-79.2964375,43.8725023
835,835,-79.2968599,43.8727838
836,836,-79.2980128,43.8724735
837,837,-79.2947739,43.8730308
838,838,-79.3063983,43.856388
839,839,-79.3057204,43.8593568
840,840,-79.3062663,43.8593425
841,841,-79.3086203,43.8576934
842,842,-79.3061753,43.859493
843,843,-79.3069107,43.8608196
844,844,-79.3038015,43.8668499
845,845,-79.3049049,43.8700339
846,846,-79.3043213,43.8773325
847,847,-79.2741839,43.8804191
848,848,-79.2753455,43.8807688
849,849,-79.2762778,43.8807762
850,850,-79.2751904,43.882752
851,851,-79.2751697,43.8809099
852,852,-79.2755815,43.8820245
853,853,-79.2749326,43.8806302
854,854,-79.2659464,43.8937873
855,855,-79.2669335,43.8935585
856,856,-79.2670365,43.8933235
857,857,-79.2663214,43.8920389
858,858,-79.3041812,43.8955305
859,859,-79.3073312,43.8939863
860,860,-79.306549,43.8942067
861,861,-79.3047855,43.8947563
862,862,-79.3042708,43.894966
863,863,-79.3050261,43.8953369
864,864,-79.3044566,43.8940525
865,865,-79.3062776,43.8950426
866,866,-79.3060048,43.8944731
867,867,-79.3057034,43.893795
868,868,-79.3064128,43.89428
869,869,-79.3064011,43.8941254
870,870,-79.3061375,43.8929128
871,871,-79.3062485,43.892796
872,872,-79.3066388,43.892687
873,873,-79.3048444,43.8934695
874,874,-79.3043249,43.8924694
875,875,-79.3064774,43.897817
876,876,-79.3063445,43.8976204
877,877,-79.3059948,43.8967435
878,878,-79.3066242,43.8972173
879,879,-79.3021636,43.9011105
880,880,-79.3018963,43.9004972
881,881,-79.2999895,43.8958447
882,882,-79.299416,43.894609
883,883,-79.2992902,43.8946392
884,884,-79.3108879,43.8968671
885,885,-79.3107894,43.8965994
886,886,-79.3106481,43.8961391
887,887,-79.3103966,43.8955934
888,888,-79.3100802,43.894903
889,889,-79.3109129,43.8966916
890,890,-79.3097767,43.8942103
891,891,-79.2973977,43.8864863
892,892,-79.2973735,43.8875143
893,893,-79.2954004,43.8877838
894,894,-79.2960233,43.8867246
895,895,-79.2944329,43.8869651
896,896,-79.2954722,43.8879272
897,897,-79.2944333,43.8873645
898,898,-79.2476699,43.8826412
899,899,-79.3868773,43.8180416
900,900,-79.3624399,43.8526113
901,901,-79.23214,43.89697
902,902,-79.3249188,43.8250282
903,903,-79.347516,43.8696008
904,904,-79.390456,43.8394889
905,905,-79.3269563,43.8731551
906,906,-79.22103,43.90244
907,907,-79.2993825,43.8383365
908,908,-79.3455318,43.8544144
909,909,-79.2834052,43.8493442
910,910,-79.3642324,43.8522305
911,911,-79.2818376,43.8497011
912,912,-79.2345712,43.90086
913,913,-79.23642,43.89713
914,914,-79.2804686,43.8351092
915,915,-79.3504062,43.8618275
916,916,-79.3204054,43.895965
917,917,-79.3541809,43.8598651
918,918,-79.2855351,43.8360477
919,919,-79.21853,43.89527
920,920,-79.23199,43.90199
921,921,-79.2594275,43.8858406
922,922,-79.2873126,43.8879083
923,923,-79.3573532,43.8542282
924,924,-79.2925446,43.8456264
925,925,-79.2691846,43.8343356
926,926,-79.21811,43.89533
927,927,-79.22738,43.8975
928,928,-79.2530444,43.8810523
929,929,-79.2349724,43.8983739
930,930,-79.2610588,43.8477356
931,931,-79.23014,43.89808
932,932,-79.3151767,43.8309354
933,933,-79.3629554,43.8752522
934,934,-79.3696558,43.8330943
935,935,-79.23897,43.90067
936,936,-79.4098124,43.8183001
937,937,-79.21965,43.89972
938,938,-79.2805607,43.8332018
939,939,-79.3228503,43.8220627
940,940,-79.3589609,43.8679651
941,941,-79.2690497,43.8502996
942,942,-79.4228389,43.8156625
943,943,-79.3341421,43.872999
944,944,-79.358142,43.8905342
945,945,-79.3431301,43.8679887
946,946,-79.2546519,43.8370677
947,947,-79.3663021,43.8256364
948,948,-79.3100625,43.8631826
949,949,-79.2773899,43.843112
950,950,-79.23467,43.90261
951,951,-79.23115,43.89752
952,952,-79.23532,43.89938
953,953,-79.4139692,43.8280278
954,954,-79.2337096,43.8831827
955,955,-79.298818,43.8291412
956,956,-79.23636,43.89633
957,957,-79.3270009,43.8617753
958,958,-79.3199453,43.8227763
959,959,-79.4090573,43.8284727
960,960,-79.23681,43.90277
961,961,-79.4077148,43.8298495
962,962,-79.3809125,43.8165167
963,963,-79.2767472,43.8403742
964,964,-79.3235605,43.8224603
965,965,-79.263118,43.8410862
966,966,-79.3114777,43.8359678
967,967,-79.2879236,43.8466917
968,968,-79.3684692,43.8305384
969,969,-79.3070608,43.8540447
970,970,-79.2314788,43.8965951
971,971,-79.2173779,43.8980595
972,972,-79.3635299,43.8669952
973,973,-79.2899281,43.8457674
974,974,-79.290159,43.8342012
975,975,-79.3918446,43.8399835
976,976,-79.2845397,43.8362778
977,977,-79.3884386,43.8182437
978,978,-79.3732674,43.8219363
979,979,-79.4052044,43.8265102
980,980,-79.3525333,43.8523685
981,981,-79.2523271,43.8833089
982,982,-79.21958,43.89778
983,983,-79.275192,43.8390903
984,984,-79.2316395,43.8984853
985,985,-79.3146436,43.8242469
986,986,-79.3080837,43.8518855
987,987,-79.3432326,43.8541858
988,988,-79.218757,43.8998459
989,989,-79.3001178,43.8558814
990,990,-79.3904075,43.8388191
991,991,-79.4057893,43.8325688
992,992,-79.2869468,43.8477845
993,993,-79.3483992,43.8569997
994,994,-79.2883892,43.8443308
995,995,-79.3573549,43.8471438
996,996,-79.3246965,43.8622997
997,997,-79.236761,43.9005725
998,998,-79.23679,43.89669
999,999,-79.3333349,43.862219
1000,1000,-79.2768868,43.8411417
1001,1001,-79.3623005,43.8746216
1002,1002,-79.2654667,43.8355847
1003,1003,-79.23735,43.89657
1004,1004,-79.3906749,43.8386775
1005,1005,-79.327513,43.8737215
1006,1006,-79.319367,43.8234431
1007,1007,-79.21831,43.89619
1008,1008,-79.3025579,43.856634
1009,1009,-79.2731591,43.8349629
1010,1010,-79.3115148,43.8284774
1011,1011,-79.4144711,43.83115
1012,1012,-79.3337546,43.8743979
1013,1013,-79.3546685,43.8501371
1014,1014,-79.3239032,43.8226544
1015,1015,-79.3083466,43.8349671
1016,1016,-79.4068095,43.827415
1017,1017,-79.23273,43.8973
1018,1018,-79.3970262,43.809595
1019,1019,-79.3472975,43.865348
1020,1020,-79.3075896,43.8498659
1021,1021,-79.3383888,43.8575517
1022,1022,-79.3812383,43.8187272
1023,1023,-79.3879058,43.8389625
1024,1024,-79.2911426,43.8302453
1025,1025,-79.2664818,43.8370407
1026,1026,-79.2819599,43.8301659
1027,1027,-79.3015361,43.8378373
1028,1028,-79.23413,43.89741
1029,1029,-79.2589192,43.8434533
1030,1030,-79.2903716,43.8467914
1031,1031,-79.22501,43.89727
1032,1032,-79.387882,43.8403439
1033,1033,-79.2859335,43.8314728
1034,1034,-79.2841797,43.8333704
1035,1035,-79.22689,43.89568
1036,1036,-79.23591,43.89926
1037,1037,-79.3587165,43.8664399
1038,1038,-79.2790679,43.8379693
1039,1039,-79.3884761,43.8408794
1040,1040,-79.3020617,43.8377281
1041,1041,-79.3003501,43.8567641
1042,1042,-79.3886274,43.8394706
1043,1043,-79.2853247,43.8500587
1044,1044,-79.3236896,43.8755832
1045,1045,-79.2820835,43.8377805
1046,1046,-79.2942726,43.8312645
1047,1047,-79.3625017,43.875912
1048,1048,-79.2575487,43.8383994
1049,1049,-79.30296,43.85343
1050,1050,-79.3270183,43.8633781
1051,1051,-79.33283,43.8603977
1052,1052,-79.2869311,43.8496628
1053,1053,-79.22154,43.89572
1054,1054,-79.3437943,43.8610836
1055,1055,-79.22537,43.8987
1056,1056,-79.2687245,43.840352
1057,1057,-79.3437996,43.8553732
1058,1058,-79.3605102,43.8759104
1059,1059,-79.347877,43.8677963
1060,1060,-79.3249054,43.8700055
1061,1061,-79.2670137,43.8380031
1062,1062,-79.3208049,43.8754778
1063,1063,-79.3362092,43.8797556
1064,1064,-79.3124535,43.8617954
1065,1065,-79.22527,43.89833
1066,1066,-79.3406339,43.8579141
1067,1067,-79.3126903,43.862731
1068,1068,-79.3390954,43.8555638
1069,1069,-79.2576852,43.877344
1070,1070,-79.3466817,43.8637705
1071,1071,-79.2961774,43.8277005
1072,1072,-79.287029,43.8788029
1073,1073,-79.22014,43.89969
1074,1074,-79.4040637,43.8273136
1075,1075,-79.23463,43.89623
1076,1076,-79.3103536,43.8643304
1077,1077,-79.23007,43.8954149
1078,1078,-79.4076289,43.8307397
1079,1079,-79.397006,43.8387363
1080,1080,-79.2792018,43.8315787
1081,1081,-79.3826116,43.8176031
1082,1082,-79.2970785,43.848053
1083,1083,-79.414691,43.8157928
1084,1084,-79.30168,43.85515
1085,1085,-79.4213028,43.8196929
1086,1086,-79.22806,43.89812
1087,1087,-79.3546021,43.8499426
1088,1088,-79.3580986,43.8572616
1089,1089,-79.4125146,43.8186258
1090,1090,-79.388978,43.8171439
1091,1091,-79.3864598,43.8390772
1092,1092,-79.3145801,43.8764125
1093,1093,-79.390498,43.84017
1094,1094,-79.4203793,43.8207606
1095,1095,-79.3476125,43.8661088
1096,1096,-79.3113109,43.863039
1097,1097,-79.3185145,43.8961633
1098,1098,-79.4000919,43.8177052
1099,1099,-79.2225,43.89581
1100,1100,-79.22124,43.89821
1101,1101,-79.270323,43.8470209
1102,1102,-79.23276,43.89873
1103,1103,-79.3968961,43.8181736
1104,1104,-79.3391366,43.8679397
1105,1105,-79.3418705,43.8558021
1106,1106,-79.354725,43.850477
1107,1107,-79.28989,43.89973
1108,1108,-79.2925277,43.8483993
1109,1109,-79.23062,43.89759
1110,1110,-79.3403426,43.8831659
1111,1111,-79.23838,43.8963
1112,1112,-79.4154283,43.8189453
1113,1113,-79.270312,43.8349199
1114,1114,-79.2934295,43.8481877
1115,1115,-79.3802913,43.8362708
1116,1116,-79.2948336,43.8318782
1117,1117,-79.3807164,43.8379863
1118,1118,-79.2996876,43.8564802
1119,1119,-79.4140688,43.8186293
1120,1120,-79.2926962,43.849032
1121,1121,-79.2900049,43.8309327
1122,1122,-79.354057,43.8725043
1123,1123,-79.2863459,43.8318392
1124,1124,-79.3810671,43.839452
1125,1125,-79.2711758,43.8459633
1126,1126,-79.3965215,43.8182314
1127,1127,-79.3362923,43.8775771
1128,1128,-79.21728,43.89771
1129,1129,-79.295509,43.8333267
1130,1130,-79.3204135,43.8949522
1131,1131,-79.3894243,43.8426646
1132,1132,-79.4079422,43.8283131
1133,1133,-79.354282,43.8490887
1134,1134,-79.3294803,43.8612173
1135,1135,-79.3297897,43.8184819
1136,1136,-79.4172925,43.8166302
1137,1137,-79.3556728,43.8535752
1138,1138,-79.3079801,43.8364923
1139,1139,-79.4157055,43.8153538
1140,1140,-79.2908784,43.8325283
1141,1141,-79.3534307,43.8631586
1142,1142,-79.2255194,43.8799266
1143,1143,-79.3815889,43.8393414
1144,1144,-79.2913786,43.8394055
1145,1145,-79.21919,43.89603
1146,1146,-79.2920315,43.8344003
1147,1147,-79.3426753,43.85572
1148,1148,-79.3874274,43.8405584
1149,1149,-79.385361,43.817552
1150,1150,-79.2883515,43.8391261
1151,1151,-79.2911049,43.8385371
1152,1152,-79.4242135,43.8151099
1153,1153,-79.344642,43.8560454
1154,1154,-79.4059038,43.8329396
1155,1155,-79.2628024,43.8403882
1156,1156,-79.2887563,43.8401946
1157,1157,-79.4146189,43.8185199
1158,1158,-79.22633,43.88312
1159,1159,-79.2781656,43.8347414
1160,1160,-79.23016,43.89583
1161,1161,-79.3569843,43.8615441
1162,1162,-79.2929251,43.8469758
1163,1163,-79.38835,43.8402
1164,1164,-79.3493308,43.8683305
1165,1165,-79.2579886,43.8886548
1166,1166,-79.2262,43.88284
1167,1167,-79.40583,43.8305706
1168,1168,-79.327282,43.8624006
1169,1169,-79.2960608,43.8339833
1170,1170,-79.23681,43.89794
1171,1171,-79.3865106,43.8173431
1172,1172,-79.3547339,43.8503593
1173,1173,-79.22621,43.88253
1174,1174,-79.359193,43.8454416
1175,1175,-79.3295987,43.8641092
1176,1176,-79.355852,43.8896009
1177,1177,-79.38972,43.83826
1178,1178,-79.23686,43.90096
1179,1179,-79.3671343,43.8320589
1180,1180,-79.3888098,43.8387495
1181,1181,-79.27213,43.90586
1182,1182,-79.3726029,43.8308314
1183,1183,-79.3563565,43.8653706
1184,1184,-79.4051415,43.8302728
1185,1185,-79.4227403,43.820352
1186,1186,-79.315667,43.8603662
1187,1187,-79.4182871,43.8161668
1188,1188,-79.3578793,43.8620342
1189,1189,-79.34592,43.8607092
1190,1190,-79.2784961,43.848819
1191,1191,-79.22062,43.89969
1192,1192,-79.3558064,43.8908067
1193,1193,-79.3879015,43.8160212
1194,1194,-79.2997149,43.8358294
1195,1195,-79.3540566,43.8449355
1196,1196,-79.3434904,43.8547723
1197,1197,-79.35267,43.85373
1198,1198,-79.34342,43.85459
1199,1199,-79.3184293,43.8904608
1200,1200,-79.2653063,43.8372569
1201,1201,-79.388281,43.8388868
1202,1202,-79.3255172,43.8658772
1203,1203,-79.22929,43.89674
1204,1204,-79.2650393,43.8344528
1205,1205,-79.3809048,43.8394738
1206,1206,-79.3974244,43.8388948
1207,1207,-79.3433744,43.8541588
1208,1208,-79.3162142,43.8749601
1209,1209,-79.27459,43.8392613
1210,1210,-79.2674508,43.843529
1211,1211,-79.21805,43.89673
1212,1212,-79.23818,43.89551
1213,1213,-79.23099,43.89981
1214,1214,-79.23829,43.89589
1215,1215,-79.3237981,43.820636
1216,1216,-79.2303988,43.8966751
1217,1217,-79.22073,43.89624
1218,1218,-79.3091794,43.8451175
1219,1219,-79.414653,43.8181693
1220,1220,-79.3244014,43.8919261
1221,1221,-79.38941,43.83996
1222,1222,-79.3062013,43.8324634
1223,1223,-79.3093809,43.8450305
1224,1224,-79.4131709,43.8309339
1225,1225,-79.38806,43.83927
1226,1226,-79.2995887,43.8560395
1227,1227,-79.2656546,43.8406926
1228,1228,-79.2827353,43.8516724
1229,1229,-79.2838271,43.8381399
1230,1230,-79.3469277,43.8940279
1231,1231,-79.23269,43.89978
1232,1232,-79.2771798,43.8423896
1233,1233,-79.23877,43.89992
1234,1234,-79.3268251,43.8689485
1235,1235,-79.28985,43.89932
1236,1236,-79.4034613,43.8261167
1237,1237,-79.2201241,43.8977108
1238,1238,-79.3075365,43.8440108
1239,1239,-79.3221381,43.8714368
1240,1240,-79.3915666,43.8203046
1241,1241,-79.2852601,43.844563
1242,1242,-79.4244039,43.8163408
1243,1243,-79.2363,43.8980891
1244,1244,-79.4064621,43.8315878
1245,1245,-79.3395974,43.8828636
1246,1246,-79.2175693,43.9008478
1247,1247,-79.2880344,43.8375998
1248,1248,-79.3161418,43.8222701
1249,1249,-79.4113074,43.8191312
1250,1250,-79.4087904,43.8319624
1251,1251,-79.3888556,43.841569
1252,1252,-79.3309457,43.8599872
1253,1253,-79.4230994,43.8166295
1254,1254,-79.3424036,43.8582814
1255,1255,-79.2657784,43.8377053
1256,1256,-79.285583,43.8306843
1257,1257,-79.3646973,43.8134546
1258,1258,-79.21997,43.89704
1259,1259,-79.2856,43.8882
1260,1260,-79.3633649,43.8666597
1261,1261,-79.3230288,43.8281248
1262,1262,-79.2908045,43.8481844
1263,1263,-79.412489,43.8270978
1264,1264,-79.2517485,43.8820993
1265,1265,-79.4112563,43.8266845
1266,1266,-79.2572088,43.886365
1267,1267,-79.3426411,43.8618321
1268,1268,-79.3037541,43.8550727
1269,1269,-79.3614406,43.8369564
1270,1270,-79.28518,43.90318
1271,1271,-79.322266,43.8761925
1272,1272,-79.3495316,43.8628593
1273,1273,-79.3912142,43.8399005
1274,1274,-79.2309661,43.8966274
1275,1275,-79.3080783,43.8515028
1276,1276,-79.2915859,43.8287404
1277,1277,-79.4267796,43.826116
1278,1278,-79.3606962,43.8112509
1279,1279,-79.3975802,43.8390511
1280,1280,-79.23724,43.90012
1281,1281,-79.2817176,43.8323279
1282,1282,-79.3415338,43.8550154
1283,1283,-79.3555156,43.8669881
1284,1284,-79.21861,43.89876
1285,1285,-79.21785,43.89632
1286,1286,-79.2637564,43.8448054
1287,1287,-79.23395,43.89862
1288,1288,-79.3633303,43.8664073
1289,1289,-79.3841306,43.8193713
1290,1290,-79.3595079,43.8466616
1291,1291,-79.4114795,43.8243647
1292,1292,-79.3507256,43.8547554
1293,1293,-79.3702266,43.8267459
1294,1294,-79.3158614,43.8614135
1295,1295,-79.3533955,43.8639864
1296,1296,-79.3887981,43.8155117
1297,1297,-79.2967843,43.8474634
1298,1298,-79.355849,43.8539559
1299,1299,-79.3622257,43.8646136
1300,1300,-79.23081,43.90161
1301,1301,-79.2677009,43.8487567
1302,1302,-79.2836248,43.8365162
1303,1303,-79.3896497,43.8385721
1304,1304,-79.324662,43.8675303
1305,1305,-79.23565,43.89676
1306,1306,-79.3071185,43.8433707
1307,1307,-79.3294753,43.86318
1308,1308,-79.3119575,43.8365962
1309,1309,-79.2327425,43.9023188
1310,1310,-79.2174168,43.89813
1311,1311,-79.2936502,43.8395745
1312,1312,-79.268121,43.8384251
1313,1313,-79.3224871,43.8723063
1314,1314,-79.341737,43.8630255
1315,1315,-79.2952673,43.8325849
1316,1316,-79.338298,43.8690079
1317,1317,-79.3452811,43.8703004
1318,1318,-79.397396,43.8180816
1319,1319,-79.363189,43.8658418
1320,1320,-79.3362644,43.8802622
1321,1321,-79.22961,43.89801
1322,1322,-79.23793,43.89877
1323,1323,-79.2838818,43.8297223
1324,1324,-79.21763,43.8953916
1325,1325,-79.255034,43.8406029
1326,1326,-79.3507579,43.8608061
1327,1327,-79.23984,43.90241
1328,1328,-79.4104433,43.8198305
1329,1329,-79.234992,43.9004177
1330,1330,-79.3396697,43.8689108
1331,1331,-79.21833,43.89849
1332,1332,-79.2316915,43.8974261
1333,1333,-79.34358,43.85485
1334,1334,-79.2968255,43.8381453
1335,1335,-79.2749344,43.8363763
1336,1336,-79.28974,43.89889
1337,1337,-79.2204197,43.8950288
1338,1338,-79.2828513,43.8512605
1339,1339,-79.3376191,43.8732837
1340,1340,-79.3416523,43.8553083
1341,1341,-79.3426883,43.8663031
1342,1342,-79.3387057,43.8695631
1343,1343,-79.3246794,43.8269155
1344,1344,-79.3374629,43.8726332
1345,1345,-79.3370504,43.8726992
1346,1346,-79.329484,43.8588584
1347,1347,-79.3891643,43.8162281
1348,1348,-79.2199764,43.8950854
1349,1349,-79.2763787,43.9017012
1350,1350,-79.2938809,43.8371435
1351,1351,-79.3545277,43.8658035
1352,1352,-79.2169994,43.8966031
1353,1353,-79.3582977,43.8541609
1354,1354,-79.22986,43.89669
1355,1355,-79.2985501,43.8308601
1356,1356,-79.3601703,43.8755994
1357,1357,-79.3847954,43.8159323
1358,1358,-79.2878878,43.8318533
1359,1359,-79.2885006,43.848267
1360,1360,-79.263624,43.8900821
1361,1361,-79.3462765,43.8626913
1362,1362,-79.3472356,43.8689395
1363,1363,-79.2546529,43.8366085
1364,1364,-79.4049492,43.8272179
1365,1365,-79.274633,43.8498501
1366,1366,-79.2588675,43.8405263
1367,1367,-79.3212855,43.8246508
1368,1368,-79.30226,43.85697
1369,1369,-79.387061,43.8395284
1370,1370,-79.322665,43.8288953
1371,1371,-79.270197,43.8328743
1372,1372,-79.3083112,43.8241048
1373,1373,-79.360214,43.8372359
1374,1374,-79.2574411,43.8805343
1375,1375,-79.23694,43.89904
1376,1376,-79.3115385,43.8245522
1377,1377,-79.38819,43.84062
1378,1378,-79.359497,43.8143744
1379,1379,-79.22291,43.8993
1380,1380,-79.2923647,43.8471363
1381,1381,-79.419985,43.7981067
1382,1382,-79.2849452,43.839057
1383,1383,-79.3060601,43.8362118
1384,1384,-79.23237,43.90077
1385,1385,-79.2951201,43.8477987
1386,1386,-79.3903629,43.8387181
1387,1387,-79.30277,43.85271
1388,1388,-79.2832515,43.8457862
1389,1389,-79.4134376,43.8297851
1390,1390,-79.23791,43.90081
1391,1391,-79.3396476,43.8776379
1392,1392,-79.4253526,43.8284929
1393,1393,-79.23847,43.90074
1394,1394,-79.2632985,43.8421514
1395,1395,-79.3282401,43.8615143
1396,1396,-79.3375251,43.8618929
1397,1397,-79.3881847,43.8395708
1398,1398,-79.39049,43.8404666
1399,1399,-79.28491,43.9026
1400,1400,-79.2908519,43.837813
1401,1401,-79.3095493,43.8364255
1402,1402,-79.3529534,43.8691931
1403,1403,-79.23222,43.89733
1404,1404,-79.2592074,43.8412428
1405,1405,-79.23507,43.89669
1406,1406,-79.347889,43.8705156
1407,1407,-79.4104218,43.831886
1408,1408,-79.4111796,43.8202009
1409,1409,-79.2823302,43.8495873
1410,1410,-79.3214902,43.8772256
1411,1411,-79.2819804,43.848696
1412,1412,-79.3905523,43.8386127
1413,1413,-79.3594006,43.8884865
1414,1414,-79.3515106,43.8456116
1415,1415,-79.3549088,43.8619014
1416,1416,-79.2693384,43.8350402
1417,1417,-79.3609367,43.8608086
1418,1418,-79.22746,43.89785
1419,1419,-79.3418425,43.8604522
1420,1420,-79.4098803,43.8190213
1421,1421,-79.3080681,43.864595
1422,1422,-79.22224,43.89479
1423,1423,-79.2867102,43.8486633
1424,1424,-79.2177827,43.900752
1425,1425,-79.3357606,43.8720862
1426,1426,-79.2572638,43.8870411
1427,1427,-79.34554,43.8540984
1428,1428,-79.4272274,43.828004
1429,1429,-79.3394857,43.8616423
1430,1430,-79.21711,43.89703
1431,1431,-79.22062,43.89583
1432,1432,-79.3305983,43.8586136
1433,1433,-79.2843607,43.8316743
1434,1434,-79.23461,43.89665
1435,1435,-79.3608573,43.8605283
1436,1436,-79.260592,43.8355466
1437,1437,-79.3159178,43.8616214
1438,1438,-79.3205857,43.8221105
1439,1439,-79.2833586,43.8319204
1440,1440,-79.2811093,43.8383511
1441,1441,-79.3128943,43.8246968
1442,1442,-79.2373,43.89777
1443,1443,-79.21819,43.8989
1444,1444,-79.3126349,43.8266842
1445,1445,-79.3076738,43.8432398
1446,1446,-79.2945472,43.8386515
1447,1447,-79.22167,43.89815
1448,1448,-79.3213233,43.8295133
1449,1449,-79.3575992,43.8554667
1450,1450,-79.23364,43.90251
1451,1451,-79.2875445,43.8355012
1452,1452,-79.3553623,43.8617008
